date,NDVI
2024-01-04,-0.0005018225164961591
2024-01-07,-0.1013360677277595
2024-01-14,-0.04839525713652152
2024-01-17,0.07407521119093348
2024-01-19,0.0729748402940116
2024-01-22,0.0343123261273652
2024-01-24,0.02862124769527212
2024-01-27,0.03532594130640704
2024-01-29,0.04312404708773983
2024-02-01,0.11497681242052796
2024-02-03,0.04205108318765705
2024-02-06,0.05755015362132567
2024-02-08,0.08103209844802144
2024-02-11,
2024-02-13,
2024-02-16,
2024-02-18,0.3387044739710633
2024-02-21,
2024-02-23,
2024-02-26,
2024-02-28,
2024-03-02,
2024-03-04,
2024-03-07,
2024-03-09,
2024-03-12,0.4062757683813938
2024-03-14,
2024-03-17,
2024-03-19,
2024-03-22,
2024-03-24,
2024-03-27,
2024-03-29,
2024-04-01,
2024-04-03,
2024-04-06,
2024-04-08,0.578221779618794
2024-04-11,
2024-04-13,0.07608668620267295
2024-04-16,
2024-04-18,
2024-04-21,
2024-04-23,
2024-04-26,
2024-04-28,
2024-05-01,0.548470002525918
2024-05-03,0.5376889794500542
2024-05-06,
2024-05-08,0.5830092009237001
2024-05-11,0.623796500523361
2024-05-13,0.5486157547148799
2024-05-16,0.7430088547575464
2024-05-18,0.7952078845966766
2024-05-21,0.826930896636834
2024-05-23,0.8253472368741565
2024-05-26,
2024-05-28,0.8439603726909523
2024-05-31,0.8847437145453853
2024-06-02,
2024-06-05,0.8927995758222548
2024-06-07,0.5182404372863463
2024-06-10,0.8930125545193157
2024-06-12,0.8825183684061412
2024-06-15,0.9062684359251403
2024-06-17,0.8659263117407384
2024-06-20,
2024-06-22,0.8866513391195516
2024-06-25,0.9002897660390954
2024-06-27,0.8848507530882441
2024-06-30,0.852017005112996
2024-07-02,0.8262855376347635
2024-07-05,
2024-07-07,
2024-07-10,0.8949788040784726
2024-07-12,
2024-07-15,0.19169061934077686
2024-07-17,
2024-07-20,
2024-07-22,0.8703992892657407
2024-07-25,0.8944482038437681
2024-07-27,0.6155312703346264
2024-07-30,0.7429451984150457
2024-08-01,0.33368307805661
2024-08-04,
2024-08-06,
2024-08-09,0.7961677845317567
2024-08-11,0.8109048890867685
2024-08-14,0.8491175063091364
2024-08-16,
2024-08-19,0.8376859558890595
2024-08-21,0.8185540766732136
2024-08-24,
2024-08-26,0.7773047666686556
2024-08-29,0.8324127104050194
2024-08-31,
2024-09-03,
2024-09-05,0.8257403306823538
2024-09-08,
2024-09-10,
2024-09-13,
2024-09-15,
2024-09-18,
2024-09-20,0.8415731104760477
2024-09-23,
2024-09-23,
2024-09-25,
2024-09-28,
2024-09-30,0.8277457811830572
2024-10-03,0.8308476780413493
2024-10-05,0.7839396803814116
2024-10-08,
2024-10-10,
2024-10-13,
2024-10-15,
2024-10-18,0.4130951746167734
2024-10-20,
2024-10-23,0.6199904579670391
2024-10-25,0.27517171546493213
2024-10-28,0.541809064733386
2024-10-30,
2024-11-02,0.038488166825977256
2024-11-04,
2024-11-07,
2024-11-09,
2024-11-12,0.010874488097696927
2024-11-14,
2024-11-17,0.3310129484751164
2024-11-19,0.2206136591685029
2024-11-22,
2024-11-24,0.03739668885443724
2024-11-27,
2024-11-29,
2024-12-09,
2024-12-12,-0.027548991838098433
2024-12-19,
2024-12-22,
2024-12-29,
2025-01-01,
2025-01-08,
2025-01-11,
2025-01-16,0.03462352887821557
2025-01-18,0.03349122021162314
2025-01-21,
2025-01-23,
2025-01-26,
2025-01-28,
2025-01-31,
2025-02-02,
2025-02-05,-0.04254905600576607
2025-02-07,
2025-02-10,0.10214924274299539
2025-02-12,0.056629820917705125
2025-02-15,
2025-02-17,
2025-02-20,
2025-02-22,
2025-02-25,0.2474107295084802
2025-02-25,0.21708646922686067
2025-02-27,
2025-03-02,
2025-03-04,
2025-03-07,0.08402683388208546
2025-03-09,0.18295194039924495
2025-03-12,
2025-03-14,0.3958241419734731
2025-03-16,0.5261292702415492
2025-03-17,0.5324317526254044
2025-03-19,0.5884747913932913
2025-03-19,0.5913276172131576
2025-03-22,0.5771535719378068
2025-03-24,
2025-03-26,0.4768046564984373
2025-03-27,0.5487800035660382
2025-03-29,0.5699640617863057
2025-03-29,0.5631139884834847
2025-04-01,0.4320889760328095
2025-04-03,0.48810683908941666
2025-04-05,
2025-04-06,
2025-04-08,
2025-04-08,
2025-04-11,
2025-04-13,
2025-04-15,0.5652296140468177
2025-04-16,
2025-04-18,
2025-04-18,
2025-04-21,
2025-04-23,
2025-04-25,0.4863921612768286
2025-04-26,0.4216147241692872
2025-04-28,0.5703914289825104
2025-04-28,0.5855800498971828
2025-05-01,
2025-05-03,
2025-05-05,0.4173130696944711
2025-05-06,
2025-05-08,0.4384819031607486
2025-05-08,
2025-05-11,0.6552837184033009
2025-05-13,
2025-05-15,
2025-05-16,0.7066072458224645
2025-05-18,
2025-05-18,
2025-05-21,0.10656044465807726
2025-05-23,
2025-05-25,0.8170614909255199
2025-05-28,0.10538672865653893
2025-05-28,0.5381260053681961
2025-05-31,
2025-06-02,
2025-06-04,
2025-06-05,
2025-06-07,0.39910739975405896
2025-06-07,0.736479292618821
2025-06-10,
2025-06-12,
2025-06-14,
2025-06-15,0.8439909826016497
2025-06-17,
2025-06-17,
2025-06-20,0.8454580053107086
2025-06-22,
2025-06-24,
2025-06-25,
2025-06-27,
2025-06-30,
2025-07-02,
2025-07-04,0.8265685773974085
2025-07-05,0.13470028484994248
2025-07-07,
2025-07-07,
2025-07-10,
2025-07-12,0.8340129653102155
2025-07-14,0.8109645998472351
2025-07-15,0.8774066594331493
2025-07-17,0.8306641423632751
2025-07-17,0.8304036416953707
2025-07-20,0.8474641224265124
2025-07-22,
2025-07-24,0.844248320582871
2025-07-25,0.8646976276574765
2025-07-27,0.07343452963242932
2025-07-27,0.8466587884031767
2025-07-30,0.843319281289939
2025-08-01,0.9162489514681008
2025-08-03,
2025-08-04,0.8208778242658171
2025-08-06,
2025-08-06,0.8592614939067964
2025-08-09,0.8281004317758035
2025-08-13,0.8299830118342544
