date,NDVI
2024-01-04,0.009801313082759852
2024-01-07,0.17301156797449088
2024-01-14,0.036245430336051494
2024-01-17,0.18324796068767735
2024-01-19,0.07692291298629063
2024-01-22,0.035855444895674105
2024-01-24,0.03530213676336971
2024-01-27,0.034990459544667715
2024-01-29,0.05292302947209597
2024-02-01,0.07935298038404255
2024-02-03,0.046104958315190465
2024-02-06,0.004811034871912801
2024-02-08,0.10380971288413039
2024-02-11,0.016079198162484463
2024-02-13,
2024-02-16,
2024-02-18,0.22615980600757993
2024-02-21,
2024-02-23,
2024-02-26,
2024-02-28,
2024-03-02,
2024-03-04,
2024-03-07,
2024-03-09,
2024-03-12,0.19124077879495255
2024-03-14,
2024-03-17,
2024-03-19,
2024-03-22,
2024-03-24,0.04207374900831012
2024-03-27,0.057931450431277356
2024-03-29,0.09805100871855113
2024-04-01,
2024-04-03,
2024-04-06,
2024-04-08,0.3767989277954662
2024-04-11,
2024-04-13,0.06867916770945597
2024-04-16,
2024-04-18,
2024-04-21,
2024-04-23,
2024-04-26,0.0987326395789157
2024-04-28,
2024-05-01,0.49735121563099755
2024-05-03,0.4969034993690575
2024-05-06,
2024-05-08,0.5739672218207915
2024-05-11,0.6231550308985652
2024-05-13,0.21039262683760387
2024-05-16,0.738445648619896
2024-05-18,0.7961041022584688
2024-05-21,0.8400175230436115
2024-05-23,0.8433322385695307
2024-05-26,
2024-05-28,0.8576575320918539
2024-05-31,0.885369780836875
2024-06-02,
2024-06-05,0.9001030847540771
2024-06-07,
2024-06-10,0.8990445228798113
2024-06-12,0.8794470675934748
2024-06-15,0.9018027485650647
2024-06-17,0.8816868465341738
2024-06-20,
2024-06-22,0.887156674518621
2024-06-25,0.8976025194371103
2024-06-27,0.8872598922583904
2024-06-30,0.22031490661333356
2024-07-02,0.7828031770001777
2024-07-05,
2024-07-07,
2024-07-10,0.8945655350577861
2024-07-12,
2024-07-15,0.8955375905612076
2024-07-17,
2024-07-20,
2024-07-22,0.8848587789125362
2024-07-25,0.9149752955185347
2024-07-27,0.8746814660188433
2024-07-30,0.7776306454233815
2024-08-01,
2024-08-04,
2024-08-06,
2024-08-09,0.8506189787961455
2024-08-11,0.7880842171586587
2024-08-14,0.878993055959427
2024-08-16,
2024-08-19,0.8722502349405641
2024-08-21,0.6366307301924212
2024-08-24,0.49429766522464175
2024-08-26,0.8147341805416518
2024-08-29,
2024-08-31,
2024-09-03,
2024-09-05,0.8408038240601633
2024-09-08,0.7658967579150835
2024-09-10,
2024-09-13,
2024-09-15,
2024-09-18,
2024-09-20,0.8243549264642421
2024-09-23,
2024-09-25,
2024-09-28,0.1339838656966131
2024-09-30,0.7987176865442958
2024-10-03,0.788904836359047
2024-10-05,0.744024433789024
2024-10-08,
2024-10-10,
2024-10-13,
2024-10-15,
2024-10-18,0.5517723763920757
2024-10-20,
2024-10-23,0.5662513493688115
2024-10-25,0.47400954392243627
2024-10-28,
2024-10-30,
2024-11-02,
2024-11-04,
2024-11-07,0.02147888056751913
2024-11-09,
2024-11-12,0.02898962512370559
2024-11-14,
2024-11-17,0.48630439217010824
2024-11-19,0.4344503092780678
2024-11-22,
2024-11-24,0.25531250821921075
2024-11-29,
2024-12-09,
2024-12-12,0.26212048520267256
2024-12-19,
2024-12-22,
2024-12-29,
2025-01-01,-0.03713235251612532
2025-01-08,
2025-01-11,
2025-01-16,0.23239706726148485
2025-01-18,0.2878725260669815
2025-01-21,
2025-01-23,
2025-01-26,
2025-01-28,
2025-01-31,
2025-02-02,
2025-02-05,-0.057020999036628064
2025-02-07,
2025-02-10,0.44647268012247165
2025-02-12,0.013147115940394773
2025-02-15,
2025-02-17,
2025-02-20,
2025-02-22,
2025-02-25,0.24277699511561227
2025-02-27,
2025-03-02,
2025-03-04,
2025-03-07,0.18427542440734543
2025-03-09,
2025-03-12,
2025-03-14,0.2229201236345818
2025-03-16,0.37772835528057175
2025-03-17,0.38849085087692525
2025-03-19,0.4456748172889032
2025-03-19,0.44639148482891755
2025-03-22,0.4431639780227209
2025-03-24,
2025-03-26,0.29842179277878117
2025-03-27,0.4088975477652469
2025-03-29,0.4392622297361869
2025-03-29,0.4347281758294258
2025-04-01,0.36270959466865776
2025-04-03,
2025-04-05,
2025-04-06,
2025-04-08,
2025-04-08,0.39670407333936625
2025-04-11,
2025-04-13,
2025-04-15,0.43508858815284135
2025-04-16,
2025-04-18,
2025-04-18,
2025-04-21,
2025-04-23,
2025-04-25,0.5420350090335669
2025-04-26,
2025-04-28,0.5391355490886328
2025-04-28,0.5615680727404803
2025-05-01,
2025-05-03,
2025-05-05,0.6077668737861248
2025-05-06,
2025-05-08,0.14553965381070147
2025-05-08,
2025-05-11,0.6596740546322577
2025-05-13,
2025-05-15,
2025-05-16,0.6990233237506915
2025-05-18,
2025-05-18,
2025-05-21,
2025-05-23,
2025-05-25,0.8087298298219273
2025-05-28,0.24568796737389678
2025-05-28,0.14893620972663804
2025-05-31,0.7575451236229824
2025-06-02,
2025-06-04,
2025-06-05,
2025-06-07,0.34818475471991156
2025-06-07,0.7279167197008519
2025-06-10,
2025-06-12,
2025-06-14,
2025-06-15,0.8732255818240378
2025-06-17,
2025-06-17,
2025-06-20,0.8558340608900429
2025-06-22,
2025-06-24,
2025-06-25,
2025-06-27,
2025-06-30,
2025-07-02,
2025-07-04,0.817330539607849
2025-07-05,0.8155572683649274
2025-07-07,
2025-07-07,
2025-07-10,
2025-07-12,0.8640124149343099
2025-07-14,0.8611270173021784
2025-07-15,0.8828503885601651
2025-07-17,0.8544272928278644
2025-07-17,0.8479817030535894
2025-07-20,0.861189720983141
2025-07-22,
2025-07-24,0.8631259983511801
2025-07-25,0.8751370380417707
2025-07-27,0.8602857571054544
2025-07-27,0.8726389228278899
2025-07-30,0.8683257624188417
2025-08-01,0.7515874501713583
2025-08-03,
2025-08-04,0.8505664870061137
