date,temperature
2025-02-20,2.6666666666666665
2025-02-28,5.75
2025-03-01,1.5714285714285714
2025-03-02,2.4285714285714284
2025-03-03,4.857142857142857
2025-03-04,5.285714285714286
2025-03-05,6.0
2025-03-06,7.857142857142857
2025-03-07,7.285714285714286
2025-03-08,10.0
2025-03-09,7.166666666666667
2025-03-10,7.571428571428571
2025-03-11,1.8333333333333333
2025-03-12,-1.25
2025-03-13,0.16666666666666666
2025-03-14,1.8333333333333333
2025-03-15,6.0
2025-03-16,3.0
2025-03-17,2.8333333333333335
2025-03-18,7.857142857142857
2025-03-19,10.0
2025-03-20,5.333333333333333
2025-03-21,8.142857142857142
2025-03-22,7.166666666666667
2025-03-23,9.0
2025-03-24,4.714285714285714
2025-03-25,5.5
2025-03-26,10.166666666666666
2025-03-27,10.666666666666666
2025-03-28,5.666666666666667
2025-03-29,12.285714285714286
2025-03-30,9.857142857142858
2025-03-31,11.571428571428571
2025-04-01,13.0
2025-04-02,16.833333333333332
2025-04-03,17.285714285714285
2025-04-04,10.0
2025-04-05,3.0
2025-04-06,5.285714285714286
2025-04-07,8.857142857142858
2025-04-08,8.0
2025-04-09,5.8
2025-04-10,3.4285714285714284
2025-04-11,1.2857142857142858
2025-04-12,6.428571428571429
2025-04-13,14.166666666666666
2025-04-14,11.833333333333334
2025-04-15,16.4
2025-04-16,17.714285714285715
2025-04-17,12.285714285714286
2025-04-18,12.0
2025-04-19,20.428571428571427
2025-04-20,8.0
2025-04-21,6.571428571428571
2025-04-22,7.285714285714286
2025-04-23,9.428571428571429
2025-04-24,9.714285714285714
2025-04-25,8.428571428571429
2025-04-26,9.571428571428571
2025-04-27,9.333333333333334
2025-04-28,13.285714285714286
2025-04-29,14.857142857142858
2025-04-30,8.714285714285714
2025-05-01,10.571428571428571
2025-05-02,12.428571428571429
2025-05-03,14.142857142857142
2025-05-04,12.285714285714286
2025-05-05,9.428571428571429
2025-05-06,8.142857142857142
2025-05-07,9.0
2025-05-08,8.571428571428571
2025-05-09,11.0
2025-05-10,13.833333333333334
2025-05-11,14.333333333333334
2025-05-12,18.333333333333332
2025-05-13,17.2
2025-05-14,11.857142857142858
2025-05-15,14.142857142857142
2025-05-16,21.0
2025-05-17,15.833333333333334
2025-05-18,17.714285714285715
2025-05-19,21.833333333333332
2025-05-20,21.714285714285715
2025-05-21,17.0
2025-05-22,17.285714285714285
2025-05-23,11.0
2025-05-24,14.857142857142858
2025-05-25,16.714285714285715
2025-05-26,19.0
2025-05-27,19.428571428571427
2025-05-28,18.571428571428573
2025-05-29,19.4
2025-05-30,20.0
2025-05-31,18.142857142857142
2025-06-01,20.428571428571427
2025-06-02,13.857142857142858
2025-06-03,19.714285714285715
2025-06-04,18.857142857142858
2025-06-05,14.428571428571429
2025-06-06,17.833333333333332
2025-06-07,18.142857142857142
2025-06-08,19.142857142857142
2025-06-09,16.0
2025-06-10,18.428571428571427
2025-06-11,12.714285714285714
2025-06-12,17.0
2025-06-13,20.571428571428573
2025-06-14,21.714285714285715
2025-06-15,23.428571428571427
2025-06-16,21.714285714285715
2025-06-17,17.142857142857142
2025-06-18,18.4
2025-06-19,15.0
2025-06-20,19.0
2025-06-21,13.428571428571429
2025-06-22,18.285714285714285
2025-06-23,16.714285714285715
2025-06-24,13.142857142857142
2025-06-25,15.428571428571429
2025-06-26,17.285714285714285
2025-06-27,18.285714285714285
2025-06-28,15.285714285714286
2025-06-29,18.2
2025-06-30,19.857142857142858
2025-07-01,23.428571428571427
2025-07-02,23.714285714285715
2025-07-03,20.857142857142858
2025-07-04,18.857142857142858
2025-07-05,17.0
2025-07-06,15.571428571428571
2025-07-07,17.571428571428573
2025-07-08,17.0
2025-07-09,20.571428571428573
2025-07-10,19.857142857142858
2025-07-11,17.857142857142858
2025-07-12,25.857142857142858
2025-07-13,24.714285714285715
