date,temperature
2025-02-20,2.6666666666666665
2025-02-28,18.0
2025-03-01,5.857142857142857
2025-03-02,2.4285714285714284
2025-03-03,5.142857142857143
2025-03-04,7.0
2025-03-05,6.571428571428571
2025-03-06,8.285714285714286
2025-03-07,9.0
2025-03-08,13.714285714285714
2025-03-09,10.0
2025-03-10,9.428571428571429
2025-03-11,3.857142857142857
2025-03-12,-1.1428571428571428
2025-03-13,1.2857142857142858
2025-03-14,9.857142857142858
2025-03-15,10.714285714285714
2025-03-16,10.428571428571429
2025-03-17,8.714285714285714
2025-03-18,11.285714285714286
2025-03-19,17.285714285714285
2025-03-20,8.142857142857142
2025-03-21,16.714285714285715
2025-03-22,14.571428571428571
2025-03-23,17.714285714285715
2025-03-24,7.714285714285714
2025-03-25,6.142857142857143
2025-03-26,16.285714285714285
2025-03-27,18.571428571428573
2025-03-28,5.714285714285714
2025-03-29,21.0
2025-03-30,14.857142857142858
2025-03-31,13.857142857142858
2025-04-01,23.428571428571427
2025-04-02,26.0
2025-04-03,26.571428571428573
2025-04-04,18.428571428571427
2025-04-05,8.428571428571429
2025-04-06,9.285714285714286
2025-04-07,18.0
2025-04-08,20.142857142857142
2025-04-09,9.428571428571429
2025-04-10,15.428571428571429
2025-04-11,2.857142857142857
2025-04-12,7.857142857142857
2025-04-13,23.714285714285715
2025-04-14,15.571428571428571
2025-04-15,28.142857142857142
2025-04-16,24.428571428571427
2025-04-17,13.285714285714286
2025-04-18,12.714285714285714
2025-04-19,24.142857142857142
2025-04-20,9.142857142857142
2025-04-21,7.428571428571429
2025-04-22,8.0
2025-04-23,10.428571428571429
2025-04-24,20.714285714285715
2025-04-25,13.714285714285714
2025-04-26,18.285714285714285
2025-04-27,18.285714285714285
2025-04-28,19.142857142857142
2025-04-29,20.428571428571427
2025-04-30,9.285714285714286
2025-05-01,13.333333333333334
2025-05-02,14.714285714285714
2025-05-03,20.571428571428573
2025-05-04,18.142857142857142
2025-05-05,18.571428571428573
2025-05-06,9.571428571428571
2025-05-07,13.571428571428571
2025-05-08,11.571428571428571
2025-05-09,14.857142857142858
2025-05-10,20.857142857142858
2025-05-11,24.857142857142858
2025-05-12,29.285714285714285
2025-05-13,26.142857142857142
2025-05-14,16.142857142857142
2025-05-15,15.857142857142858
2025-05-16,29.714285714285715
2025-05-17,24.571428571428573
2025-05-18,19.285714285714285
2025-05-19,30.0
2025-05-20,29.571428571428573
2025-05-21,23.571428571428573
2025-05-22,21.142857142857142
2025-05-23,12.571428571428571
2025-05-24,17.285714285714285
2025-05-25,22.857142857142858
2025-05-26,28.0
2025-05-27,29.571428571428573
2025-05-28,21.714285714285715
2025-05-29,23.285714285714285
2025-05-30,28.0
2025-05-31,24.0
2025-06-01,29.857142857142858
2025-06-02,16.142857142857142
2025-06-03,30.285714285714285
2025-06-04,28.571428571428573
2025-06-05,16.142857142857142
2025-06-06,24.428571428571427
2025-06-07,25.428571428571427
2025-06-08,29.285714285714285
2025-06-09,18.142857142857142
2025-06-10,24.285714285714285
2025-06-11,14.0
2025-06-12,17.428571428571427
2025-06-13,31.166666666666668
2025-06-14,34.0
2025-06-15,35.285714285714285
2025-06-16,28.571428571428573
2025-06-17,19.571428571428573
2025-06-18,23.142857142857142
2025-06-19,17.285714285714285
2025-06-20,27.5
2025-06-21,14.857142857142858
2025-06-22,25.714285714285715
2025-06-23,20.142857142857142
2025-06-24,14.285714285714286
2025-06-25,17.714285714285715
2025-06-26,26.571428571428573
2025-06-27,26.142857142857142
2025-06-28,19.0
2025-06-29,22.142857142857142
2025-06-30,25.571428571428573
2025-07-01,35.0
2025-07-02,36.142857142857146
2025-07-03,25.428571428571427
2025-07-04,28.571428571428573
2025-07-05,24.857142857142858
2025-07-06,17.571428571428573
2025-07-07,20.142857142857142
2025-07-08,18.5
2025-07-09,32.285714285714285
2025-07-10,26.285714285714285
2025-07-11,19.142857142857142
2025-07-12,36.285714285714285
2025-07-13,34.42857142857143
2025-07-14,38.57142857142857
2025-07-15,39.714285714285715
2025-07-16,39.0
2025-07-17,41.0
2025-07-18,35.142857142857146
2025-07-19,36.125
2025-07-20,37.57142857142857
2025-07-21,33.285714285714285
2025-07-22,29.714285714285715
2025-07-23,40.0
2025-07-24,41.0
2025-07-25,42.42857142857143
2025-07-26,40.666666666666664
2025-07-27,39.57142857142857
2025-07-28,35.714285714285715
2025-07-29,26.857142857142858
2025-07-30,35.142857142857146
2025-07-31,38.42857142857143
2025-08-01,30.142857142857142
2025-08-02,32.285714285714285
2025-08-03,36.42857142857143
2025-08-04,37.714285714285715
2025-08-05,28.571428571428573
2025-08-06,27.285714285714285
2025-08-07,28.142857142857142
2025-08-08,24.857142857142858
2025-08-09,33.0
2025-08-10,25.285714285714285
2025-08-11,32.57142857142857
2025-08-12,24.571428571428573
2025-08-13,33.142857142857146
2025-08-14,33.42857142857143
2025-08-15,29.714285714285715
2025-08-16,25.428571428571427
2025-08-17,24.285714285714285
2025-08-18,28.142857142857142
2025-08-19,28.571428571428573
2025-08-20,26.142857142857142
2025-08-21,20.142857142857142
2025-08-22,19.142857142857142
2025-08-23,25.714285714285715
2025-08-24,21.571428571428573
2025-08-25,19.714285714285715
2025-08-26,22.142857142857142
2025-08-27,23.285714285714285
2025-08-28,27.571428571428573
2025-08-29,15.0
2025-08-30,18.428571428571427
2025-08-31,17.857142857142858
2025-09-01,17.142857142857142
2025-09-02,18.571428571428573
2025-09-03,22.428571428571427
2025-09-04,25.571428571428573
2025-09-05,22.428571428571427
2025-09-06,21.571428571428573
2025-09-07,22.142857142857142
2025-09-08,24.428571428571427
2025-09-09,29.428571428571427
2025-09-10,23.571428571428573
2025-09-11,27.0
2025-09-12,16.714285714285715
2025-09-13,21.0
2025-09-14,15.571428571428571
2025-09-15,13.714285714285714
2025-09-16,16.142857142857142
2025-09-17,18.857142857142858
2025-09-18,19.857142857142858
2025-09-19,19.0
2025-09-20,18.0
2025-09-21,24.571428571428573
2025-09-22,19.285714285714285
2025-09-23,12.285714285714286
2025-09-24,17.857142857142858
2025-09-25,17.285714285714285
2025-09-26,20.142857142857142
2025-09-27,20.0
2025-09-28,19.571428571428573
2025-09-29,12.714285714285714
2025-09-30,12.571428571428571
2025-10-01,14.571428571428571
2025-10-02,9.142857142857142
2025-10-03,8.571428571428571
2025-10-04,10.571428571428571
2025-10-05,11.714285714285714
2025-10-06,12.142857142857142
2025-10-07,14.714285714285714
2025-10-08,13.285714285714286
2025-10-09,15.0
2025-10-10,14.571428571428571
2025-10-11,14.285714285714286
2025-10-12,9.285714285714286
2025-10-13,8.285714285714286
2025-10-14,9.0
2025-10-15,9.285714285714286
2025-10-16,10.857142857142858
2025-10-17,10.285714285714286
2025-10-18,9.142857142857142
2025-10-19,10.0
2025-10-20,9.285714285714286
2025-10-21,11.285714285714286
2025-10-22,6.857142857142857
2025-10-23,7.0
